 #dt   t[ps]   msd [nm^2/ps]   D    sum_D
       35807   71.6140060       1.64249492       3.82256461E-03   144.507935    
       35808   71.6160049       1.64251196       3.82249733E-03   144.511765    
       35809   71.6180038       1.64248562       3.82232945E-03   144.515594    
       35810   71.6200027       1.64245725       3.82215669E-03   144.519409    
       35811   71.6220016       1.64241982       3.82196298E-03   144.523224    
       35812   71.6240005       1.64241302       3.82184028E-03   144.527039    
       35813   71.6260071       1.64240980       3.82172596E-03   144.530853    
       35814   71.6280060       1.64242733       3.82166007E-03   144.534668    
       35815   71.6300049       1.64243984       3.82158253E-03   144.538483    
       35816   71.6320038       1.64244592       3.82149010E-03   144.542297    
       35817   71.6340027       1.64244473       3.82138067E-03   144.546112    
       35818   71.6360016       1.64244628       3.82127753E-03   144.549927    
       35819   71.6380005       1.64245594       3.82119347E-03   144.553741    
       35820   71.6400070       1.64247966       3.82114179E-03   144.557556    
       35821   71.6420059       1.64247072       3.82101396E-03   144.561371    
       35822   71.6440048       1.64249611       3.82096670E-03   144.565186    
       35823   71.6460037       1.64249468       3.82085657E-03   144.569000    
       35824   71.6480026       1.64250600       3.82077647E-03   144.572815    
       35825   71.6500015       1.64253592       3.82073922E-03   144.576630    
       35826   71.6520004       1.64253938       3.82064097E-03   144.580444    
       35827   71.6540070       1.64255166       3.82056250E-03   144.584259    
       35828   71.6560059       1.64251804       3.82037763E-03   144.588074    
       35829   71.6580048       1.64248812       3.82020161E-03   144.591888    
       35830   71.6600037       1.64246738       3.82004678E-03   144.595703    
       35831   71.6620026       1.64246547       3.81993572E-03   144.599518    
       35832   71.6640015       1.64248753       3.81988054E-03   144.603333    
       35833   71.6660004       1.64250398       3.81981209E-03   144.607147    
       35834   71.6680069       1.64255345       3.81982024E-03   144.610962    
       35835   71.6700058       1.64254987       3.81970569E-03   144.614777    
       35836   71.6720047       1.64256370       3.81963095E-03   144.618591    
       35837   71.6740036       1.64256382       3.81952501E-03   144.622406    
       35838   71.6760025       1.64257836       3.81945190E-03   144.626221    
       35839   71.6780014       1.64260960       3.81941837E-03   144.630035    
       35840   71.6800003       1.64259636       3.81928077E-03   144.633850    
       35841   71.6820068       1.64260304       3.81918950E-03   144.637665    
       35842   71.6840057       1.64258397       3.81903863E-03   144.641479    
       35843   71.6860046       1.64257050       3.81890102E-03   144.645294    
       35844   71.6880035       1.64258444       3.81882675E-03   144.649109    
       35845   71.6900024       1.64260888       3.81877716E-03   144.652924    
       35846   71.6920013       1.64262128       3.81869962E-03   144.656738    
       35847   71.6940002       1.64264548       3.81864933E-03   144.660553    
       35848   71.6960068       1.64263833       3.81852593E-03   144.664368    
       35849   71.6980057       1.64264119       3.81842582E-03   144.668182    
       35850   71.7000046       1.64266515       3.81837552E-03   144.671997    
       35851   71.7020035       1.64269400       3.81833571E-03   144.675812    
       35852   71.7040024       1.64270294       3.81825026E-03   144.679626    
       35853   71.7060013       1.64273524       3.81821883E-03   144.683441    
       35854   71.7080002       1.64273584       3.81811406E-03   144.687256    
       35855   71.7100067       1.64275336       3.81804770E-03   144.691071    
       35856   71.7120056       1.64275336       3.81794129E-03   144.694885    
       35857   71.7140045       1.64273572       3.81779391E-03   144.698700    
       35858   71.7160034       1.64273834       3.81769356E-03   144.702515    
       35859   71.7180023       1.64270794       3.81751661E-03   144.706329    
       35860   71.7200012       1.64267123       3.81732476E-03   144.710144    
       35861   71.7220001       1.64263523       3.81713477E-03   144.713959    
       35862   71.7240067       1.64259791       3.81694105E-03   144.717773    
       35863   71.7260056       1.64256656       3.81676224E-03   144.721588    
       35864   71.7280045       1.64253199       3.81657528E-03   144.725403    
       35865   71.7300034       1.64253986       3.81648727E-03   144.729218    
       35866   71.7320023       1.64256275       3.81643395E-03   144.733032    
       35867   71.7340012       1.64256966       3.81634384E-03   144.736847    
       35868   71.7360001       1.64257920       3.81625956E-03   144.740662    
       35869   71.7380066       1.64259183       3.81618226E-03   144.744476    
       35870   71.7400055       1.64260793       3.81611334E-03   144.748291    
       35871   71.7420044       1.64265621       3.81611916E-03   144.752106    
       35872   71.7440033       1.64270973       3.81613709E-03   144.755920    
       35873   71.7460022       1.64275491       3.81613569E-03   144.759735    
       35874   71.7480011       1.64280093       3.81613639E-03   144.763550    
       35875   71.7500000       1.64283442       3.81610775E-03   144.767365    
       35876   71.7520065       1.64283121       3.81599367E-03   144.771179    
       35877   71.7540054       1.64286125       3.81595688E-03   144.774994    
       35878   71.7560043       1.64286435       3.81585816E-03   144.778809    
       35879   71.7580032       1.64285815       3.81573709E-03   144.782623    
       35880   71.7600021       1.64284539       3.81560158E-03   144.786438    
       35881   71.7620010       1.64280581       3.81540298E-03   144.790253    
       35882   71.7639999       1.64278972       3.81525978E-03   144.794067    
       35883   71.7660065       1.64279938       3.81517527E-03   144.797882    
       35884   71.7680054       1.64277601       3.81501485E-03   144.801697    
       35885   71.7700043       1.64276636       3.81488609E-03   144.805511    
       35886   71.7720032       1.64274597       3.81473242E-03   144.809326    
       35887   71.7740021       1.64274430       3.81462253E-03   144.813141    
       35888   71.7760010       1.64273977       3.81450565E-03   144.816956    
       35889   71.7779999       1.64272332       3.81436129E-03   144.820770    
       35890   71.7800064       1.64270461       3.81421112E-03   144.824585    
       35891   71.7820053       1.64270568       3.81410751E-03   144.828400    
       35892   71.7840042       1.64270318       3.81399528E-03   144.832214    
       35893   71.7860031       1.64268589       3.81384930E-03   144.836029    
       35894   71.7880020       1.64264405       3.81364557E-03   144.839844    
       35895   71.7900009       1.64263558       3.81352007E-03   144.843658    
       35896   71.7919998       1.64259803       3.81332636E-03   144.847473    
       35897   71.7940063       1.64254975       3.81310796E-03   144.851288    
       35898   71.7960052       1.64251745       3.81292682E-03   144.855103    
       35899   71.7980042       1.64249003       3.81275686E-03   144.858917    
       35900   71.8000031       1.64250493       3.81268538E-03   144.862732    
       35901   71.8020020       1.64249170       3.81254847E-03   144.866547    
       35902   71.8040009       1.64250159       3.81246535E-03   144.870361    
       35903   71.8059998       1.64251769       3.81239667E-03   144.874176    
       35904   71.8080063       1.64254057       3.81234335E-03   144.877991    
       35905   71.8100052       1.64256024       3.81228258E-03   144.881805    
       35906   71.8120041       1.64256215       3.81218106E-03   144.885620    
       35907   71.8140030       1.64253688       3.81201622E-03   144.889435    
       35908   71.8160019       1.64253151       3.81189794E-03   144.893250    
       35909   71.8180008       1.64251423       3.81175126E-03   144.897064    
       35910   71.8199997       1.64252591       3.81167256E-03   144.900879    
       35911   71.8220062       1.64253318       3.81158292E-03   144.904694    
       35912   71.8240051       1.64252734       3.81146325E-03   144.908508    
